Timestamp,Device Name,MessageType,Data
2025-08-26 12:09:28.170988,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"Timestamp,Device Name,MessageType,Data
2025-08-26 12:09:29.733575,Projector,Command,'UpdatePower,None'
2025-08-26 12:09:29.733575,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:09:30.078540,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:09:38.784469,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:09:40.091536,Projector,Command,'UpdatePower,None'
2025-08-26 12:09:40.091536,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:09:40.420483,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:09:49.489962,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:09:50.439211,Projector,Command,'UpdatePower,None'
2025-08-26 12:09:50.440380,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:09:50.794931,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:10:00.423447,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:10:00.814604,Projector,Command,'UpdatePower,None'
2025-08-26 12:10:00.814604,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:10:00.939782,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:10:10.836078,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:10:10.960096,Projector,Command,'UpdatePower,None'
2025-08-26 12:10:10.960096,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:10:11.099544,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:10:20.965153,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"Timestamp,Device Name,MessageType,Data
2025-08-26 12:10:21.119569,Projector,Command,'UpdatePower,None'
2025-08-26 12:10:21.119569,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:10:21.307831,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:10:31.332747,Projector,Command,'UpdatePower,None'
2025-08-26 12:10:31.333746,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:10:31.373626,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:10:31.629854,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:10:41.386816,Projector,Command,'UpdatePower,None'
2025-08-26 12:10:41.386816,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:10:41.770484,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:10:41.855324,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:10:51.783688,Projector,Command,'UpdatePower,None'
2025-08-26 12:10:51.783688,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:10:52.648776,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:10:53.064241,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:11:02.658874,Projector,Command,'UpdatePower,None'
2025-08-26 12:11:02.658874,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:11:02.936013,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:11:03.691592,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:11:12.962002,Projector,Command,'UpdatePower,None'
2025-08-26 12:11:12.962002,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:11:13.066484,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:11:14.154577,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:11:23.093974,Projector,Command,'UpdatePower,None'Timestamp,Device Name,MessageType,Data
2025-08-26 12:11:23.093974,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:11:23.185645,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:11:24.543653,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:11:33.205820,Projector,Command,'UpdatePower,None'
2025-08-26 12:11:33.205820,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:11:33.533051,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:11:34.939223,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:11:43.547108,Projector,Command,'UpdatePower,None'
2025-08-26 12:11:43.547108,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:11:43.813933,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:11:45.091626,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:11:53.829288,Projector,Command,'UpdatePower,None'
2025-08-26 12:11:53.830249,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:11:54.087912,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:11:56.492424,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:12:04.117554,Projector,Command,'UpdatePower,None'
2025-08-26 12:12:04.117554,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:12:04.246554,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:12:06.915938,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:12:14.262649,Projector,Command,'UpdatePower,None'
2025-08-26 12:12:14.262649,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:12:14.543246,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:12:17.156234,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:12:24.554438,Projector,Command,'UpdatePower,None'Timestamp,Device Name,MessageType,Data
2025-08-26 12:12:24.554438,Projector,API,To Device,'~00150 1\r'
