Timestamp,Device Name,MessageType,Data
2025-08-25 13:55:36.276287,Projector,Event,'ConnectionStatus,Connected,None'
2025-08-25 13:55:36.401822,MainTP,Command,'SetText,Label,100,lbl_projector,Projector\nStatus'
2025-08-25 13:55:40.064525,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-25 13:55:45.793659,Projector,Command,'Connect'
2025-08-25 13:55:46.416660,Projector,Command,'UpdatePower,None'
2025-08-25 13:55:46.416660,Projector,API,To Device,'~00150 1\r'
2025-08-25 13:55:46.806895,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-25 13:55:46.808891,Projector,Event,'Power,Off,None'
2025-08-25 13:55:46.899682,MainTP,Command,'SetStateButton,101,btn_projector,0'
2025-08-25 13:55:46.900919,MainTP,Command,'SetTextButton,101,btn_projector,Off'
2025-08-25 13:55:46.900919,MainTP,Command,'ShowPage,Start Page'
2025-08-25 13:55:46.900919,MainTP,Command,'HideAllPopups'
2025-08-25 13:55:46.900919,Projector,Event,'Input,None,None'
2025-08-25 13:55:46.902197,Projector,Event,'DisplayMode,None,None'
2025-08-25 13:55:50.490449,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-25 13:55:55.841905,Projector,Command,'Connect'
2025-08-25 13:55:56.928294,Projector,Command,'UpdatePower,None'
2025-08-25 13:55:56.928294,Projector,API,To Device,'~00150 1\r'
2025-08-25 13:55:57.269089,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-25 13:56:00.992780,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-25 13:56:05.899568,Projector,Command,'Connect'
2025-08-25 13:56:07.278555,Projector,Command,'UpdatePower,None'
2025-08-25 13:56:07.278555,Projector,API,To Device,'~00150 1\r'
2025-08-25 13:56:07.679495,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-25 13:56:11.356106,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-25 13:56:15.953104,Projector,Command,'Connect'
2025-08-25 13:56:17.691567,Projector,Command,'UpdatePower,None'
2025-08-25 13:56:17.691567,Projector,API,To Device,'~00150 1\r'
2025-08-25 13:56:17.940414,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-25 13:56:22.577543,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-25 13:56:26.007074,Projector,Command,'Connect'Timestamp,Device Name,MessageType,Data
2025-08-25 13:56:27.948241,Projector,Command,'UpdatePower,None'
2025-08-25 13:56:27.948241,Projector,API,To Device,'~00150 1\r'
2025-08-25 13:56:28.242270,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-25 13:56:32.941207,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-25 13:56:36.053069,Projector,Command,'Connect'
